date,year,month,region_code,admin_pcode,rainfall_dekad_mm,rainfall_dekad_avg_mm,rainfall_dekad_pct_of_avg,rainfall_1month_mm,rainfall_1month_avg_mm,rainfall_1month_pct_of_avg,rainfall_3month_mm,rainfall_3month_avg_mm,rainfall_3month_pct_of_avg,data_version
2018-03-21,2018,3,7,ET07,34.041187,44.092934,79.52506,115.29544,101.939026,112.489746,210.58182,176.72746,118.629196,final
2018-04-01,2018,4,7,ET07,76.9157,48.668232,152.6335,155.54668,124.15372,124.30666,284.09665,216.50873,130.51254,final
2018-04-11,2018,4,7,ET07,107.39017,57.250458,180.54512,218.34706,150.01163,144.08408,388.46072,262.4874,147.09505,final
2018-04-21,2018,4,7,ET07,68.53981,56.386253,119.79849,252.84569,162.30495,154.1172,453.18396,306.79022,146.95264,final
2018-05-01,2018,5,7,ET07,48.56645,58.65725,84.14823,224.49643,172.29396,129.44402,494.07687,352.36105,139.6562,final
2018-05-11,2018,5,7,ET07,87.21801,53.51156,157.60648,204.32428,168.55507,120.60971,552.36487,390.91986,140.77719,final
2018-05-21,2018,5,7,ET07,75.61834,54.04653,136.53357,211.4028,166.21533,126.39219,579.5439,430.45932,134.23618,final
2018-06-01,2018,6,7,ET07,59.641132,41.352116,139.4567,222.47748,148.9102,147.79883,602.5205,445.35788,134.89728,final
2018-06-11,2018,6,7,ET07,40.93465,41.11781,99.60285,176.19412,136.51645,128.0375,598.8654,455.08313,131.25137,final
2018-06-21,2018,6,7,ET07,55.373146,38.422707,139.03589,155.94893,120.89263,127.84618,620.19745,449.4129,137.58357,final
2018-07-01,2018,7,7,ET07,27.396212,43.04733,67.42562,123.70401,122.587845,100.87482,570.678,443.79202,128.27277,final
2018-07-11,2018,7,7,ET07,32.250687,42.279415,78.78838,115.02004,123.74945,93.21985,495.53845,428.82098,115.379036,final
2018-07-21,2018,7,7,ET07,25.834705,51.812447,54.27456,85.4816,137.13919,63.65704,452.83337,424.24716,106.659615,final
2018-08-01,2018,8,7,ET07,44.84322,41.714542,106.69744,102.92861,135.80641,76.65035,449.11014,407.30447,110.13951,final
2018-08-11,2018,8,7,ET07,29.57331,45.25518,68.79552,100.251236,138.78217,73.20187,391.46542,399.0481,98.12332,final
2018-08-21,2018,8,7,ET07,88.64992,55.420372,154.99725,163.06645,142.39009,114.02832,404.49695,400.4219,101.005135,final
2018-09-01,2018,9,7,ET07,29.254255,42.321033,72.38696,147.47748,142.99658,103.0277,374.11008,401.39084,93.28706,final
2018-09-11,2018,9,7,ET07,42.68616,44.541325,96.25532,160.59033,142.28273,112.43024,375.8616,404.81436,92.93515,final
2018-09-21,2018,9,7,ET07,45.39072,46.48983,97.86539,117.33113,133.35219,88.42009,365.87918,412.88147,88.75224,final
2018-10-01,2018,10,7,ET07,23.788578,40.33174,63.506447,111.86546,131.3629,85.701805,362.27155,410.1659,88.463806,final
2018-10-11,2018,10,7,ET07,50.230644,42.612896,115.999344,119.40994,129.43446,92.54319,380.25153,410.49936,92.72012,final
2018-10-21,2018,10,7,ET07,25.902252,45.247097,61.500572,99.92148,128.19174,78.774765,380.31906,403.93402,94.22524,final
2018-11-01,2018,11,7,ET07,30.295443,33.0067,92.86636,106.42834,120.86669,88.528854,365.77127,395.22617,92.640434,final
2018-11-11,2018,11,7,ET07,39.175728,26.482409,140.31876,95.37342,104.736206,91.46792,375.3737,376.4534,99.71695,final
2018-11-21,2018,11,7,ET07,15.305876,23.07246,72.33379,84.77705,82.56157,102.5302,302.02963,344.1055,87.947525,final
2018-12-01,2018,12,7,ET07,7.775947,17.583406,56.572277,62.257553,67.138275,93.234215,280.55133,319.36786,88.03317,final
2018-12-11,2018,12,7,ET07,6.994783,11.003899,74.949135,30.076607,51.659763,61.907433,244.85995,285.83044,85.91258,final
2018-12-21,2018,12,7,ET07,6.272378,13.156928,62.083065,21.043108,41.744232,55.714058,205.74162,252.49754,81.842186,final
2019-01-01,2019,1,7,ET07,3.2668862,8.886976,59.529774,16.534046,32.884193,56.841774,185.21994,219.44398,84.75163,final
2019-01-11,2019,1,7,ET07,2.8613398,11.271792,48.312683,12.400604,33.27073,45.467136,137.85065,187.12096,74.35454,final
2019-01-21,2019,1,7,ET07,3.5024712,12.083406,49.770348,9.630697,32.242176,39.28529,115.45085,154.28801,75.61828,final
2019-02-01,2019,2,7,ET07,4.833059,13.086436,54.367035,11.19687,36.441635,39.08357,89.98847,134.94525,67.87545,final
2019-02-11,2019,2,7,ET07,15.815211,14.952737,104.3226,24.150742,40.122578,64.60345,66.62795,124.465485,55.32591,final
2019-02-21,2019,2,7,ET07,18.037067,14.507093,118.09585,38.685337,42.546265,91.87964,69.359146,116.26443,61.319836,final
2019-03-01,2019,3,7,ET07,32.74904,26.453543,120.01521,66.60132,55.913372,117.54614,94.33223,125.239204,76.26907,final
2019-03-11,2019,3,7,ET07,19.038166,31.39255,66.052444,69.82427,72.35319,96.73069,106.37561,145.74649,73.88272,final
2019-03-21,2019,3,7,ET07,40.590885,44.092934,92.86649,92.37809,101.939026,91.059456,140.69412,176.72746,80.17177,final
2019-04-01,2019,4,7,ET07,45.51208,48.668232,94.11914,105.14113,124.15372,85.2791,182.93932,216.50873,84.84511,final
2019-04-11,2019,4,7,ET07,67.255905,57.250458,116.07289,153.35887,150.01163,102.15935,247.33388,262.4874,94.33486,final
2019-04-21,2019,4,7,ET07,67.62054,56.386253,118.30097,180.38852,162.30495,110.808754,311.45193,306.79022,101.49515,final
2019-05-01,2019,5,7,ET07,43.494232,58.65725,76.18022,178.37067,172.29396,103.42747,350.11313,352.36105,99.37097,final
2019-05-11,2019,5,7,ET07,82.196594,53.51156,149.02455,193.31137,168.55507,114.26424,416.4945,390.91986,106.45955,final
2019-05-21,2019,5,7,ET07,86.5637,54.04653,155.07042,212.25452,166.21533,126.88963,485.02112,430.45932,112.52971,final
2019-06-01,2019,6,7,ET07,86.9536,41.352116,198.38058,255.71388,148.9102,169.3935,539.2257,445.35788,120.84295,final
2019-06-11,2019,6,7,ET07,46.137836,41.11781,110.88522,219.65514,136.51645,158.74843,566.3253,455.08313,124.17872,final
2019-06-21,2019,6,7,ET07,55.421196,38.422707,139.14655,188.51263,120.89263,153.71243,581.15564,449.4129,128.99185,final
2019-07-01,2019,7,7,ET07,62.533222,43.04733,140.55562,164.09225,122.587845,132.53008,598.17676,443.79202,134.40005,final
2019-07-11,2019,7,7,ET07,46.618618,42.279415,109.17778,164.57304,123.74945,131.70778,577.53955,428.82098,134.28108,final
2019-07-21,2019,7,7,ET07,87.4179,51.812447,162.67192,196.56973,137.13919,141.81151,597.3369,424.24716,140.32404,final
2019-08-01,2019,8,7,ET07,40.465405,41.714542,97.32602,174.50192,135.80641,127.48135,594.30804,407.30447,145.3557,final
2019-08-11,2019,8,7,ET07,50.661175,45.25518,110.75709,178.54448,138.78217,127.65456,562.7727,399.0481,140.52107,final
2019-08-21,2019,8,7,ET07,64.94289,55.420372,115.76044,156.06946,142.39009,109.28107,541.1518,400.4219,134.71196,final
2019-09-01,2019,9,7,ET07,45.712246,42.321033,107.1664,161.31631,142.99658,112.37848,499.9105,401.39084,124.24259,final
2019-09-11,2019,9,7,ET07,34.305054,44.541325,79.33791,144.96019,142.28273,101.81791,488.07767,404.81436,120.31733,final
2019-09-21,2019,9,7,ET07,49.356125,46.48983,105.56672,129.37343,133.35219,97.124176,482.01263,412.88147,116.54324,final
2019-10-01,2019,10,7,ET07,96.20236,40.33174,223.24834,179.86354,131.3629,135.56734,515.68176,410.1659,125.41535,final
2019-10-11,2019,10,7,ET07,73.18177,42.612896,164.20293,218.74026,129.43446,166.43074,542.24493,410.49936,131.70776,final
2019-10-21,2019,10,7,ET07,35.01785,45.247097,79.64211,204.40198,128.19174,157.21844,489.84485,403.93402,121.00848,final
2019-11-01,2019,11,7,ET07,40.68149,33.0067,120.19327,148.8811,120.86669,122.25721,490.06097,395.22617,123.695305,final
2019-11-11,2019,11,7,ET07,55.43218,26.482409,191.95538,131.13152,104.736206,124.05342,494.83197,376.4534,131.03357,final
2019-11-21,2019,11,7,ET07,83.04173,23.07246,313.62314,179.1554,82.56157,210.31532,512.93085,344.1055,148.3594,final
2019-12-01,2019,12,7,ET07,15.039538,17.583406,88.73568,153.51344,67.138275,219.73555,482.25812,319.36786,150.21776,final
2019-12-11,2019,12,7,ET07,38.21252,11.003899,270.01245,136.2938,51.659763,249.37236,486.1656,285.83044,168.88382,final
2019-12-21,2019,12,7,ET07,14.458814,13.156928,107.17017,67.71088,41.744232,155.55048,451.26825,252.49754,177.19324,final
2020-01-01,2020,1,7,ET07,19.0648,8.886976,173.29044,71.73613,32.884193,202.55449,374.13068,219.44398,168.91995,final
2020-01-11,2020,1,7,ET07,5.797639,11.271792,66.35801,39.32125,33.27073,115.809784,306.74652,187.12096,162.26575,final
2020-01-21,2020,1,7,ET07,27.856672,12.083406,192.33093,52.71911,32.242176,154.98317,299.58536,154.28801,191.21675,final
2020-02-01,2020,2,7,ET07,15.875618,13.086436,115.42139,49.52993,36.441635,131.58247,274.7795,134.94525,199.92068,final
2020-02-11,2020,2,7,ET07,27.510983,14.952737,162.93997,71.24327,40.122578,168.96922,246.85834,124.465485,194.53705,final
2020-02-21,2020,2,7,ET07,18.62246,14.507093,121.09676,62.00906,42.546265,140.93445,182.43906,116.26443,154.57053,final
2020-03-01,2020,3,7,ET07,58.86189,26.453543,203.0356,104.99533,55.913372,180.57666,226.2614,125.239204,177.56667,final
2020-03-11,2020,3,7,ET07,60.04009,31.39255,178.71814,137.52443,72.35319,184.25153,248.08896,145.74649,167.89046,final
2020-03-21,2020,3,7,ET07,42.218014,44.092934,96.18088,161.12,101.939026,155.34085,275.84814,176.72746,154.5436,final
2020-04-01,2020,4,7,ET07,27.009884,48.668232,59.64401,129.26799,124.15372,103.95983,283.79324,216.50873,130.37556,final
2020-04-11,2020,4,7,ET07,68.307526,57.250458,117.76223,137.53543,150.01163,91.95145,346.30313,262.4874,131.33446,final
2020-04-21,2020,4,7,ET07,70.825096,56.386253,123.52129,166.14252,162.30495,102.293755,389.27158,306.79022,126.45412,final
2020-05-01,2020,5,7,ET07,60.07798,58.65725,102.23185,199.2106,172.29396,115.18192,433.47394,352.36105,122.69774,final
2020-05-11,2020,5,7,ET07,28.204008,53.51156,56.747776,159.10709,168.55507,94.556206,434.16696,390.91986,110.923195,final
2020-05-21,2020,5,7,ET07,74.270454,54.04653,134.25082,162.55244,166.21533,97.86065,489.81494,430.45932,113.630585,final
2020-06-01,2020,6,7,ET07,36.634815,41.352116,89.8229,139.10928,148.9102,93.63206,467.58786,445.35788,104.93607,final
2020-06-11,2020,6,7,ET07,43.59116,41.11781,105.36312,154.49643,136.51645,112.705215,451.13895,455.08313,99.14272,final
2020-06-21,2020,6,7,ET07,46.42449,38.422707,118.42764,126.65047,120.89263,104.57361,455.34543,449.4129,101.305534,final
2020-07-01,2020,7,7,ET07,52.88605,43.04733,120.47715,142.9017,122.587845,115.92147,481.2216,443.79202,108.34007,final
2020-07-11,2020,7,7,ET07,52.548874,42.279415,121.72078,151.85942,123.74945,121.83308,465.46295,428.82098,108.446335,final
2020-07-21,2020,7,7,ET07,47.777596,51.812447,92.89795,153.21252,137.13919,111.30817,442.4154,424.24716,104.23258,final
2020-08-01,2020,8,7,ET07,34.680397,41.714542,84.94228,135.00687,135.80641,99.43217,417.01785,407.30447,102.35587,final
2020-08-11,2020,8,7,ET07,88.65541,45.25518,186.35971,171.1134,138.78217,122.48627,477.46924,399.0481,119.40886,final
2020-08-21,2020,8,7,ET07,72.56315,55.420372,128.37251,195.89896,142.39009,136.30424,475.76193,400.4219,118.58312,final
2020-09-01,2020,9,7,ET07,52.376717,42.321033,121.24992,213.59528,142.99658,147.70293,491.5038,401.39084,122.173965,final
2020-09-11,2020,9,7,ET07,50.823997,44.541325,112.68169,175.76385,142.28273,122.73256,498.7367,404.81436,122.91826,final
2020-09-21,2020,9,7,ET07,50.999725,46.48983,108.758804,154.20044,133.35219,115.06897,503.31192,412.88147,121.64022,final
2020-10-01,2020,10,7,ET07,46.562603,40.33174,113.74503,148.38632,131.3629,112.48391,496.98846,410.1659,120.91274,final
2020-10-11,2020,10,7,ET07,58.29489,42.612896,132.93645,155.85722,129.43446,119.654755,502.73447,410.49936,122.198616,final
2020-10-21,2020,10,7,ET07,36.261395,45.247097,82.116974,141.1189,128.19174,109.70567,491.21826,403.93402,121.34433,final
2020-11-01,2020,11,7,ET07,29.557112,33.0067,90.923744,124.1134,120.86669,102.57948,486.09497,395.22617,122.70436,final
2020-11-11,2020,11,7,ET07,4.792422,26.482409,31.104422,70.61092,104.736206,68.902435,402.23196,376.4534,106.75799,final
2020-11-21,2020,11,7,ET07,32.512905,23.07246,133.62885,66.86244,82.56157,82.070755,362.18173,344.1055,105.177864,final
2020-12-01,2020,12,7,ET07,12.571664,17.583406,77.807846,49.87699,67.138275,76.071945,322.3767,319.36786,100.927605,final
2020-12-11,2020,12,7,ET07,2.7300932,11.003899,48.30131,47.814663,51.659763,93.2137,274.2828,285.83044,96.02943,final
2020-12-21,2020,12,7,ET07,13.444811,13.156928,101.58552,28.746567,41.744232,72.19408,236.7279,252.49754,93.87581,final
2021-01-01,2021,1,7,ET07,6.398682,8.886976,82.08181,22.573586,32.884193,72.78388,196.56398,219.44398,89.805916,final
2021-01-11,2021,1,7,ET07,5.214168,11.271792,62.77224,25.057661,33.27073,78.53956,143.48325,187.12096,77.28633,final
2021-01-21,2021,1,7,ET07,7.702636,12.083406,74.356575,19.315487,32.242176,65.29019,114.92449,154.28801,75.287834,final
2021-02-01,2021,2,7,ET07,7.2355847,13.086436,67.650604,20.152388,36.441635,60.69352,92.60297,134.94525,69.74368,final
2021-02-11,2021,2,7,ET07,11.570017,14.952737,83.04634,26.508238,40.122578,69.8281,99.38056,124.465485,80.62424,final
2021-02-21,2021,2,7,ET07,24.349258,14.507093,150.45428,43.15486,42.546265,101.28001,91.21691,116.26443,79.34471,final
2021-03-01,2021,3,7,ET07,13.632894,26.453543,59.239407,49.552166,55.913372,89.55696,92.278145,125.239204,74.69191,final
2021-03-11,2021,3,7,ET07,29.768808,31.39255,95.53826,67.75096,72.35319,94.05037,119.31686,145.74649,82.4675,final
2021-03-21,2021,3,7,ET07,15.101867,44.092934,40.94656,58.50357,101.939026,59.38297,120.973915,176.72746,69.320244,final
2021-04-01,2021,4,7,ET07,33.947006,48.668232,72.56995,78.81768,124.15372,64.89761,148.52225,216.50873,69.30753,final
2021-04-11,2021,4,7,ET07,66.525536,57.250458,114.89961,115.57441,150.01163,77.78411,209.83362,262.4874,80.315414,final
2021-04-21,2021,4,7,ET07,90.18479,56.386253,155.0588,190.65733,162.30495,116.94653,292.31577,306.79022,95.357635,final
2021-05-01,2021,5,7,ET07,83.12026,58.65725,138.42926,239.8306,172.29396,138.09303,368.20044,352.36105,104.43232,final
2021-05-11,2021,5,7,ET07,64.95332,53.51156,119.55471,238.25838,168.55507,140.16208,421.58374,390.91986,107.744965,final
2021-05-21,2021,5,7,ET07,25.716364,54.04653,52.02061,173.78995,166.21533,104.42403,422.95087,430.45932,98.27574,final
2021-06-01,2021,6,7,ET07,20.495607,41.352116,55.004192,111.16529,148.9102,75.47601,429.8136,445.35788,96.54846,final
2021-06-11,2021,6,7,ET07,36.854477,41.11781,90.75556,83.06645,136.51645,62.230537,436.89923,455.08313,96.04769,final
2021-06-21,2021,6,7,ET07,27.820978,38.422707,75.58482,85.17106,120.89263,71.62537,449.61835,449.4129,100.04522,final
2021-07-01,2021,7,7,ET07,39.294342,43.04733,92.18898,103.969795,122.587845,85.40766,454.96573,443.79202,102.48973,final
2021-07-11,2021,7,7,ET07,46.97666,42.279415,109.93508,114.09198,123.74945,92.499016,435.4168,428.82098,101.52041,final
2021-07-21,2021,7,7,ET07,46.119713,51.812447,89.97978,132.39072,137.13919,96.65928,391.3517,424.24716,92.33648,final
2021-08-01,2021,8,7,ET07,53.96513,41.714542,126.22435,147.06151,135.80641,107.99332,362.1966,407.30447,89.05957,final
2021-08-11,2021,8,7,ET07,31.2592,45.25518,72.15018,131.34404,138.78217,94.82681,328.50244,399.0481,82.54028,final
2021-08-21,2021,8,7,ET07,52.872597,55.420372,95.78325,138.09692,142.39009,97.08721,355.65866,400.4219,88.95885,final
2021-09-01,2021,9,7,ET07,54.706753,42.321033,126.17382,138.83855,142.99658,97.19045,389.86984,401.39084,97.16505,final
2021-09-11,2021,9,7,ET07,61.026085,44.541325,133.27477,168.60544,142.28273,117.87222,414.04147,404.81436,102.251526,final
2021-09-21,2021,9,7,ET07,42.02059,46.48983,91.32015,157.75342,133.35219,117.63704,428.2411,412.88147,103.67559,final
2021-10-01,2021,10,7,ET07,56.07908,40.33174,134.73799,159.12576,131.3629,120.35954,445.02582,410.1659,108.39662,final
2021-10-11,2021,10,7,ET07,26.644701,42.612896,66.462456,124.74437,129.43446,96.51124,424.69388,410.49936,103.41625,final
2021-10-21,2021,10,7,ET07,24.459637,45.247097,58.62953,107.18341,128.19174,84.227005,403.03378,403.93402,99.779854,final
2021-11-01,2021,11,7,ET07,20.378637,33.0067,66.77412,71.48298,120.86669,60.765064,369.44727,395.22617,93.55892,final
2021-11-11,2021,11,7,ET07,12.457441,26.482409,55.451416,57.295715,104.736206,56.76861,350.6455,376.4534,93.23432,final
2021-11-21,2021,11,7,ET07,10.328666,23.07246,54.603928,43.164745,82.56157,55.006718,308.10156,344.1055,89.686806,final
2021-12-01,2021,12,7,ET07,3.951675,17.583406,39.638287,26.737782,67.138275,43.995758,257.3465,319.36786,80.87931,final
2021-12-11,2021,12,7,ET07,10.855848,11.003899,99.07491,25.136189,51.659763,53.18799,207.17627,285.83044,72.955315,final
2021-12-21,2021,12,7,ET07,15.50961,13.156928,112.95747,30.317135,41.744232,75.55399,180.66528,252.49754,72.10371,final
2022-01-01,2022,1,7,ET07,10.015376,8.886976,108.1256,36.380836,32.884193,109.22981,134.60161,219.44398,62.198864,final
2022-01-11,2022,1,7,ET07,27.102966,11.271792,197.29213,52.627953,33.27073,150.57971,135.05986,187.12096,72.90192,final
2022-01-21,2022,1,7,ET07,7.216639,12.083406,71.51172,44.334984,32.242176,132.47073,117.81686,154.28801,77.103645,final
2022-02-01,2022,2,7,ET07,6.895387,13.086436,65.76965,41.214993,36.441635,111.518265,104.3336,134.94525,78.125984,final
2022-02-11,2022,2,7,ET07,10.640857,14.952737,78.389534,24.752884,40.122578,65.937904,102.51702,124.465485,83.04686,final
2022-02-21,2022,2,7,ET07,17.84157,14.507093,117.09366,35.377815,42.546265,84.92321,110.02992,116.26443,94.85876,final
2022-03-01,2022,3,7,ET07,18.894289,26.453543,75.96693,47.376717,55.913372,85.98558,124.972534,125.239204,99.79525,final
2022-03-11,2022,3,7,ET07,22.419275,31.39255,75.3431,59.155136,72.35319,82.937935,136.53596,145.74649,93.89006,final
2022-03-21,2022,3,7,ET07,23.197418,44.092934,57.436817,64.51099,101.939026,65.00058,144.22379,176.72746,82.11405,final
2022-04-01,2022,4,7,ET07,18.42669,48.668232,43.650944,64.04338,124.15372,53.458298,152.6351,216.50873,71.16428,final
2022-04-11,2022,4,7,ET07,61.077705,57.250458,106.14815,102.70181,150.01163,69.47983,186.60983,262.4874,71.63322,final
2022-04-21,2022,4,7,ET07,72.07963,56.386253,125.56497,151.58401,162.30495,93.59198,251.47281,306.79022,82.25813,final
2022-05-01,2022,5,7,ET07,41.032124,58.65725,72.31246,174.18945,172.29396,101.06913,285.60956,352.36105,81.32099,final
2022-05-11,2022,5,7,ET07,19.36738,53.51156,41.645412,132.47914,168.55507,79.213554,294.3361,390.91986,75.60522,final
2022-05-21,2022,5,7,ET07,81.66859,54.04653,146.78015,142.06808,166.21533,85.89656,358.1631,430.45932,83.397705,final
2022-06-01,2022,6,7,ET07,29.095003,41.352116,73.55652,130.13097,148.9102,87.79858,368.3638,445.35788,82.9038,final
2022-06-11,2022,6,7,ET07,27.989017,41.11781,71.53206,138.75261,136.51645,101.58014,373.93353,455.08313,82.36197,final
2022-06-21,2022,6,7,ET07,34.75261,38.422707,91.54798,91.83663,120.89263,76.92001,385.4887,449.4129,85.93258,final
2022-07-01,2022,7,7,ET07,32.066998,43.04733,77.14684,94.808624,122.587845,78.22738,399.12906,443.79202,90.04818,final
2022-07-11,2022,7,7,ET07,36.663372,42.279415,88.12159,103.48299,123.74945,84.258995,374.71472,428.82098,87.52797,final
2022-07-21,2022,7,7,ET07,38.29352,51.812447,76.204285,107.023895,137.13919,78.81281,340.9286,424.24716,80.58961,final
2022-08-01,2022,8,7,ET07,39.696045,41.714542,95.67908,114.65294,135.80641,84.97691,339.59253,407.30447,83.577194,final
2022-08-11,2022,8,7,ET07,39.051895,45.25518,87.656425,117.04146,138.78217,84.87941,359.27704,399.0481,90.15685,final
2022-08-21,2022,8,7,ET07,73.2743,55.420372,129.54951,152.02225,142.39009,106.53515,350.88275,400.4219,87.78084,final
2022-09-01,2022,9,7,ET07,46.560406,42.321033,108.95875,158.8866,142.99658,110.73674,368.34814,401.39084,91.86923,final
2022-09-11,2022,9,7,ET07,38.162273,44.541325,87.12378,157.99698,142.28273,110.66945,378.5214,404.81436,93.584175,final
2022-09-21,2022,9,7,ET07,43.63125,46.48983,94.448265,128.35393,133.35219,96.38729,387.40005,412.88147,93.90224,final
2022-10-01,2022,10,7,ET07,51.874794,40.33174,125.46351,133.6683,131.3629,101.690636,407.20782,410.1659,99.2875,final
2022-10-11,2022,10,7,ET07,57.386326,42.612896,131.02821,152.89236,129.43446,117.44932,427.93082,410.49936,104.19531,final
2022-10-21,2022,10,7,ET07,35.413784,45.247097,80.430084,144.67491,128.19174,112.37552,425.0511,403.93402,105.16393,final
2022-11-01,2022,11,7,ET07,31.507689,33.0067,96.05594,124.3078,120.86669,102.73393,416.8627,395.22617,105.40608,final
2022-11-11,2022,11,7,ET07,17.272652,26.482409,70.74634,84.19412,104.736206,81.28049,395.08347,376.4534,104.88397,final
2022-11-21,2022,11,7,ET07,18.950577,23.07246,85.316986,67.73092,82.56157,83.0626,340.75977,344.1055,99.041626,final
2022-12-01,2022,12,7,ET07,10.149094,17.583406,67.08064,46.372322,67.138275,71.213684,304.34845,319.36786,95.36964,final
2022-12-11,2022,12,7,ET07,13.206755,11.003899,113.7645,42.306427,51.659763,83.4921,279.3929,285.83044,97.7865,final
2022-12-21,2022,12,7,ET07,19.057112,13.156928,132.49548,42.41296,41.744232,101.4306,254.8188,252.49754,100.90146,final
2023-01-01,2023,1,7,ET07,7.2762218,8.886976,88.40097,39.54009,32.884193,117.56905,210.2202,219.44398,95.89039,final
2023-01-11,2023,1,7,ET07,5.869577,11.271792,66.80012,32.20291,33.27073,97.20983,158.70346,187.12096,85.20854,final
2023-01-21,2023,1,7,ET07,6.0785284,12.083406,64.84965,19.224327,32.242176,65.04541,129.36821,154.28801,84.35551,final
2023-02-01,2023,2,7,ET07,5.899231,13.086436,60.261898,17.847336,36.441635,55.13136,103.75975,134.94525,77.71593,final
2023-02-11,2023,2,7,ET07,7.8885226,14.952737,64.59527,19.866282,40.122578,55.10829,94.37562,124.465485,76.758385,final
2023-02-21,2023,2,7,ET07,12.340747,14.507093,88.89458,26.128502,42.546265,65.46992,87.76578,116.26443,76.49876,final
2023-03-01,2023,3,7,ET07,18.574684,26.453543,74.950806,38.803955,55.913372,71.91189,96.191376,125.239204,77.69656,final
2023-03-11,2023,3,7,ET07,63.367657,31.39255,187.86171,94.28309,72.35319,128.35036,146.35228,145.74649,100.401855,final
2023-03-21,2023,3,7,ET07,111.28254,44.092934,236.86206,193.22488,101.939026,185.36253,238.5777,176.72746,134.0346,final
2023-04-01,2023,4,7,ET07,57.433002,48.668232,116.3314,232.08319,124.15372,183.56668,288.7345,216.50873,132.6063,final
2023-04-11,2023,4,7,ET07,68.41433,57.250458,117.9338,237.12988,150.01163,156.20111,351.27927,262.4874,133.1948,final
2023-04-21,2023,4,7,ET07,92.02471,56.386253,158.05609,217.87204,162.30495,133.21306,437.22546,306.79022,141.83429,final
2023-05-01,2023,5,7,ET07,76.29846,58.65725,127.71281,236.7375,172.29396,136.34842,507.6247,352.36105,143.44728,final
2023-05-11,2023,5,7,ET07,36.0637,53.51156,70.1805,204.38689,168.55507,120.6458,535.79987,390.91986,136.59328,final
2023-05-21,2023,5,7,ET07,51.42257,54.04653,95.55611,163.78473,166.21533,98.58038,574.88165,430.45932,133.16551,final
2023-06-01,2023,6,7,ET07,27.080175,41.352116,69.20974,114.566444,148.9102,77.685844,583.38715,445.35788,130.64879,final
2023-06-11,2023,6,7,ET07,56.964306,41.11781,134.36092,135.46706,136.51645,99.25846,576.9838,455.08313,126.49536,final
2023-06-21,2023,6,7,ET07,35.298187,38.422707,92.80441,119.34267,120.89263,98.76882,500.99942,449.4129,111.35235,final
2023-07-01,2023,7,7,ET07,36.90143,43.04733,87.20865,129.16393,122.587845,105.15416,480.46786,443.79202,108.17212,final
2023-07-11,2023,7,7,ET07,26.46156,42.279415,66.543884,98.66118,123.74945,80.513885,438.51508,428.82098,102.23458,final
2023-07-21,2023,7,7,ET07,48.547226,51.812447,94.25263,111.91022,137.13919,82.25052,395.0376,424.24716,93.19517,final
2023-08-01,2023,8,7,ET07,35.999176,41.714542,87.765335,111.007965,135.80641,82.38827,354.7383,407.30447,87.25064,final
2023-08-11,2023,8,7,ET07,34.34871,45.25518,78.29782,118.89511,138.78217,86.168625,353.02338,399.0481,88.6091,final
2023-08-21,2023,8,7,ET07,33.219658,55.420372,63.256245,103.56754,142.39009,73.66,334.82043,400.4219,83.81896,final
2023-09-01,2023,9,7,ET07,45.113674,42.321033,105.90148,112.68204,142.99658,79.51672,352.85394,401.39084,88.056595,final
2023-09-11,2023,9,7,ET07,59.097473,44.541325,129.38184,137.4308,142.28273,96.7057,354.9871,404.81436,87.84151,final
2023-09-21,2023,9,7,ET07,78.912415,46.48983,162.9689,183.12357,133.35219,135.97441,398.60132,412.88147,96.582726,final
2023-10-01,2023,10,7,ET07,27.83498,40.33174,72.43265,165.84486,131.3629,125.28691,389.53488,410.1659,95.03066,final
2023-10-11,2023,10,7,ET07,95.15431,42.612896,210.35123,201.9017,129.43446,153.90524,458.22766,410.49936,111.48697,final
2023-10-21,2023,10,7,ET07,90.05437,45.247097,189.17386,213.04366,128.19174,163.70659,499.7348,403.93402,123.42695,final
2023-11-01,2023,11,7,ET07,89.165565,33.0067,247.76044,274.37424,120.86669,221.96042,552.9012,395.22617,139.39648,final
2023-11-11,2023,11,7,ET07,85.96842,26.482409,288.95,265.18835,104.736206,246.21623,604.52094,376.4534,159.7891,final
2023-11-21,2023,11,7,ET07,18.515102,23.07246,83.76573,193.6491,82.56157,226.86789,589.8163,344.1055,170.38297,final
2023-12-01,2023,12,7,ET07,10.811367,17.583406,70.01321,115.29489,67.138275,166.75598,555.5139,319.36786,172.80193,final
2023-12-11,2023,12,7,ET07,11.36436,11.003899,102.25234,40.69083,51.659763,80.6407,507.78085,285.83044,176.3161,final
2023-12-21,2023,12,7,ET07,20.943712,13.156928,142.88602,43.11944,41.744232,102.94198,449.8122,252.49754,176.62776,final
2024-01-01,2024,1,7,ET07,10.62603,8.886976,112.52291,42.9341,32.884193,126.52796,432.60324,219.44398,194.97215,final
2024-01-11,2024,1,7,ET07,13.006315,11.271792,110.65968,44.576057,33.27073,129.5404,350.45526,187.12096,185.01639,final
2024-01-21,2024,1,7,ET07,19.591982,12.083406,143.95245,43.224327,32.242176,129.48848,279.99286,154.28801,178.9167,final
2024-02-01,2024,2,7,ET07,34.598297,13.086436,218.93918,67.196594,36.441635,174.2127,225.4256,134.94525,164.6541,final
2024-02-11,2024,2,7,ET07,27.005217,14.952737,160.40515,81.195496,40.122578,191.02519,166.46239,124.465485,132.43869,final
